RRUFFID,CODID,RMSE
R060365,9008304,4.0832532111240445
R060365,1524297,3.7430170781740366
R060365,2310436,3.928270828259989
R060365,9017093,3.695891368778319
R060365,9017094,3.8259735065540004
R060365,9017095,4.112172344306356
R060365,9017096,4.290445212764579
R060365,9017097,4.247115717059363
R070254,9000084,5.395477395342666
R070254,1509890,5.478000432271543
R040046,9001088,5.064570053925682
R040046,9005789,5.103553964559333
R040046,9005790,5.447852893244762
R040046,9005791,5.7535307372062885
R040046,9005792,5.769548434698114
R040046,9005857,5.409527589553693
R040046,9005858,5.387645052171145
R040046,9005859,5.214427652948512
R040046,9005860,5.363643767086473
R040046,1544900,5.705384794826278
R040046,1544901,5.749125256681684
R040046,9017466,5.423907021322236
R040132,9001088,4.315748277734938
R040132,9005789,4.397311433857825
R040132,9005790,4.750389949108926
R040132,9005791,4.997072925604376
R040132,9005792,5.012263417008642
R040132,9005857,4.7041341666929775
R040132,9005858,4.612106205269424
R040132,9005859,4.549819556790582
R040132,9005860,4.504927203355283
R040132,1544900,4.9622104090474135
R040132,1544901,4.984827491693952
R040132,9017466,4.602844694703568
R050137,9001088,4.756057897204818
R050137,9005789,4.79610483506383
R050137,9005790,5.139014891096044
R050137,9005791,5.446398141296642
R050137,9005792,5.467081961952353
R050137,9005857,5.101598683011069
R050137,9005858,5.0746791036536765
R050137,9005859,4.906762246366687
R050137,9005860,5.0779761271144475
R050137,1544900,5.39722091608181
R050137,1544901,5.438308985643088
R050137,9017466,5.130409015192048
R050164,9000199,4.4597415331642525
R050164,8103050,4.644513386367546
R050164,1530438,4.683941134348802
R050164,1542231,4.372863337689103
R050587,9000199,4.136898709879081
R050587,8103050,4.6258223228695785
R050587,1530438,4.363168626422339
R050587,1542231,4.471562397025329
R050640,9009573,4.8045504344762975
R050640,1536242,4.671234892459887
R050640,1542244,4.578329892989662
R060905,9003499,10.995590822118135
R060905,9003500,11.020860320850948
R060905,1535814,10.904893597112588
R060750,1011103,7.961208151953781
R060750,1011107,7.961115226320783
R060750,1011109,7.961190197412223
R060750,1011111,7.961503662834255
R060750,1011113,7.961139132957435
R060750,1011114,7.961037419726165
R060750,1100001,7.961138045133296
R060750,1101019,7.961138045133296
R060750,2104023,7.960929097522879
R060750,2104026,7.959855679792517
R060750,2104029,7.959955707469788
R060750,5000221,7.961139132957435
R060750,9008480,7.96114762360045
R060750,9012957,7.961127839841544
R060750,9013417,7.961117828890669
R060750,1512556,7.961331016782193
R060750,4334349,7.961144047262947
R050609,5910137,7.941470170307383
R050609,9009863,7.735786501828996
R050132,1544677,4.975102901482834
R060172,1544677,6.372555837739202
R060225,1544677,5.73235555632798
R060356,1011161,17.08222643797682
R060356,1011213,17.12018564516782
R060356,9007500,17.15369341826791
R060356,9009991,17.048669072263706
R060356,9009992,17.06557747112247
R060356,9009993,17.151339345028283
R060356,9013142,17.144751011008083
R060356,1536779,17.137982968282348
R050563,1011342,3.8479598102599124
R050563,2002302,4.105099172030282
R050563,1535860,4.394339914363302
R050290,1011162,7.667064801255799
R050290,1011214,7.7288280760757395
R050290,9009266,7.619050494480141
R050290,9009268,7.946929365368425
R050290,9015009,7.628235559420553
R050318,1011162,9.564899313160762
R050318,1011214,9.60850816821399
R050318,9009266,9.553672908394635
R050318,9009268,9.74854770603981
R050318,9015009,9.616807692455229
R060151,1011128,3.521226322641224
R060151,2002203,3.915147243230236
R060151,2106991,4.1686390608547566
R060151,7245773,3.9146463404957066
R060165,1011128,11.764852382078038
R060165,2002203,11.783750376288586
R060165,2106991,11.822419290974027
R060165,7245773,11.775070065632159
R070742,1011128,25.87499991638614
R070742,2002203,25.835294088941083
R070742,2106991,25.826720443414093
R070742,7245773,25.83799405847668
R080058,1011128,25.416744466448797
R080058,2002203,25.366952084989805
R080058,2106991,25.34788576869322
R080058,7245773,25.3656106401108
R050361,9001167,7.27524114407144
R050361,9003475,7.233000767548074
R050361,9003476,7.2385822072926596
R050361,9009081,7.110223081308021
R050361,9011409,7.219686989834645
R050361,9015694,7.265641538417309
R050361,9016028,7.23682217154763
R050361,9016546,7.232496140106285
R050361,9016667,7.290446329090534
R050361,2105790,7.097226432453525
R050361,1514101,7.186354571038423
R050361,1514102,7.231868834433149
R050361,1514109,7.295979502123951
R050361,1514110,7.090270564427719
R050361,1514117,7.063884898907581
R050361,1514227,7.231868834433149
R050361,1514228,7.108413518212619
R050361,1514232,7.152271744116742
R050361,2105814,7.227383091388619
R050361,2105815,7.2222942636199265
R050361,1514234,7.110223081308021
R050361,1514239,7.458150662185883
R050361,8103498,7.217006707593885
R060999,1544671,15.1613235203636
R060999,1544673,15.151851283693835
R060999,1544674,15.128380481118011
R070212,1544671,8.826960287899432
R070212,1544673,8.820530521008815
R070212,1544674,8.786375920459925
R060440,9000279,22.250104828215942
R060440,2104739,22.26903123628913
R060440,2104740,22.313597247768662
R060440,2104750,22.267050994166116
R060440,2104751,22.314206925808914
R060440,2106197,22.331731887411557
R060440,2106932,22.334381389994267
R060440,9017803,22.309509308763094
R060440,9017804,22.305147117469065
R061021,9000258,8.206804195683018
R061021,9012410,8.12669801720162
R061021,9012502,8.13825022129648
R061021,9012552,7.8574962662546435
R061021,9012572,7.8713307809617366
R060491,9000769,10.27711525274422
R060491,9013453,10.272385045549981
R060106,9001678,5.650883048295414
R060106,9004630,5.496182648556546
R060106,9008210,4.966577329150923
R060106,9008993,5.370533887613785
R060106,9010054,4.9018663243304035
R060106,9010055,5.114920089228587
R060106,9010056,5.244615743902396
R060106,9010057,5.301015644545834
R060106,9010058,5.342571051055793
R060106,9010096,5.430536780198478
R060106,9010974,5.370533887613785
R060106,9012101,5.448841480091016
R060106,9012335,5.625542773200809
R060106,9013566,5.112641351942679
R060106,9013567,5.02819771381985
R060106,9013568,5.182043094448407
R060106,9013569,5.21539516878656
R060106,9014049,5.72206945619616
R060106,9014678,5.553294659550806
R060106,9015403,5.642433016088185
R060106,9015465,5.608196619093197
R060106,9015711,4.952605889400288
R060106,9015797,5.49461600213884
R060106,9016095,5.684274542506874
R060106,9016133,5.489250406556768
R060106,9016458,5.8093733096015
R060106,4343657,5.317108435957704
R060106,9017692,5.474479820173048
R060107,9001678,5.775330205834491
R060107,9004630,5.631555349808228
R060107,9008210,5.395368565962012
R060107,9008993,5.270345355670261
R060107,9010054,5.3712593362131065
R060107,9010055,5.378518606195862
R060107,9010056,5.463726617930073
R060107,9010057,5.484161112708266
R060107,9010058,5.527892263516942
R060107,9010096,5.5792752002020976
R060107,9010974,5.270345355670261
R060107,9012101,5.608119116897521
R060107,9012335,5.781342306492993
R060107,9013566,5.423857193528987
R060107,9013567,5.412637042910523
R060107,9013568,5.42255884390208
R060107,9013569,5.4323623217112615
R060107,9014049,5.8244503628615005
R060107,9014678,5.710855104612957
R060107,9015403,5.767423032600546
R060107,9015465,5.733786364078661
R060107,9015711,5.4016328700496326
R060107,9015797,5.64258976247156
R060107,9016095,5.850475911082365
R060107,9016133,5.649412409778121
R060107,9016458,5.932430713052787
R060107,4343657,5.462572899358841
R060107,9017692,5.619912861099629
R060096,9000135,4.089787435201634
R060096,9001401,4.221341832089164
R060096,9001403,4.600091843820825
R060096,9002146,4.220229245329202
R060096,9002147,4.2071763700558895
R060096,9002148,4.291619134504287
R060096,9002149,4.507142397876007
R060096,9002150,4.522912500283241
R060096,9002151,4.5598576958116634
R060096,9002152,4.587563888722363
R040133,1011228,4.875487952201473
R040133,2101387,4.60184661405287
R040133,5000207,4.875487952201473
R040133,9000097,4.643921833928351
R040133,9007690,4.6257106286562415
R040133,9007691,4.60184661405287
R040133,1548822,4.60184661405287
R050019,1011228,4.985718129127568
R050019,2101387,4.727907794486803
R050019,5000207,4.985718129127568
R050019,9000097,4.809241792949081
R050019,9007690,4.728245545733073
R050019,9007691,4.727907794486803
R050019,1548822,4.727907794486803
R050116,1011228,3.5952865062369717
R050116,2101387,3.3777780007121265
R050116,5000207,3.5952865062369717
R050116,9000097,3.5060215117143985
R050116,9007690,3.304995980303306
R050116,9007691,3.3777780007121265
R050116,1548822,3.3777780007121265
R100002,1011228,3.667474003308841
R100002,2101387,3.476478050980352
R100002,5000207,3.667474003308841
R100002,9000097,3.454725225410821
R100002,9007690,3.502281471548717
R100002,9007691,3.476478050980352
R100002,1548822,3.476478050980352
R040041,1530767,3.200515197028567
R060196,1530767,18.80055794958308
R060363,1530767,14.775570437049483
R060549,1530767,12.796004788468808
R080006,1100020,7.8359682737707645
R080006,1100021,7.847359248911246
R080006,1101035,7.8359682737707645
R080006,9008956,7.847374208926147
R080006,9011217,7.847449273182567
R080006,9012140,7.847359248911246
R080006,7206470,7.847892330194486
R080006,4124667,7.846858896188719
R060860,9011799,8.172410147913125
R060860,1528730,8.288647121972199
R060860,1528731,8.275299339485596
R060860,2107328,8.308895248222274
R060860,2108252,8.14885145206871
R060521,1011129,3.129932033140084
R060521,1011130,3.444949919266663
R060521,9010006,3.235800567648849
R061022,1011129,2.754349121175885
R061022,1011130,3.021809772106418
R061022,9010006,2.858969643570911
R050001,1001772,4.2678875880056495
R050001,9000082,4.323263176704179
R060489,1001772,4.759788794790819
R060489,9000082,4.830317196035965
R060495,9011196,5.247355253068612
R060495,9012742,5.218873556376395
R040172,9009626,3.774987174438109
R040172,9009627,3.7749832623062107
R040172,9009628,4.123114251193597
R040172,9009629,4.162026036616763
R040172,9009630,4.1620469748202735
R040172,9009631,4.196283609829114
R040172,7219229,3.8960677818635703
R040172,1546034,4.171338286038771
R040172,1546035,4.40662588783043
R040172,1570753,3.7746755597231125
R040173,9009626,3.949340973664869
R040173,9009627,3.9483710049081227
R040173,9009628,4.1544870505201175
R040173,9009629,4.229300329537779
R040173,9009630,4.2293697087688535
R040173,9009631,4.263717353835229
R040173,7219229,4.049490274387209
R040173,1546034,4.228155843378486
R040173,1546035,4.4713737629041495
R040173,1570753,3.9489125884755873
R060417,9009626,3.3774466769743485
R060417,9009627,3.3787536838164023
R060417,9009628,3.7678598769261096
R060417,9009629,3.732689809346435
R060417,9009630,3.784751571430895
R060417,9009631,3.8008715708119847
R060417,7219229,3.286161199201561
R060417,1546034,3.786799659172902
R060417,1546035,4.02612998432186
R060417,1570753,3.3791574177930284
R060524,9011141,10.950726904952639
R060524,9011194,10.951378912510583
R050215,9004184,5.915982613570958
R050584,9009977,5.009590975459369
R061053,1548717,4.9421559120634715
R061053,1548718,5.109328827147783
R060137,9008579,5.161496414832345
R060137,9008580,5.353955160073543
R060137,9011648,5.112429830866938
R060137,9011649,5.3571764499489625
R060137,9011650,5.35440743624556
R060137,9011651,5.354854544066282
R060137,9011652,5.354922368965569
R060137,9011653,5.356087235138113
R060137,9011654,5.3511486176222025
R060137,9012501,5.107043382379239
R060137,9013124,5.379771249330289
R060137,9013125,5.384913614722683
R060137,9013126,5.386227488634646
R060137,9013127,5.387756656575605
R060137,9013128,5.382494080230731
R060137,9013129,5.38544477516971
R060137,9013130,5.390382945642387
R060137,9013131,5.398994738874928
R060137,9013132,5.390386070522721
R060137,9013133,5.3948407183626
R060137,9013134,5.328990635684847
R060137,9013135,5.32745914315539
R060137,9013136,5.330542928634476
R060137,9013137,5.334862041635002
R060137,1512540,5.383474755739374
R060137,1534711,5.373078545268402
R060137,7228524,5.310882710770678
R060673,9008385,6.249910247588303
R060673,9009276,6.414460590685753
R060673,9014822,6.49240015132323
R060673,8104315,6.251359835412971
R060002,1011201,12.62211999442308
R060002,9000012,12.676618856547424
R060002,9007587,12.667849714882237
R060002,9007609,12.6503464896837
R060002,9008062,12.662931725721082
R060002,9009747,12.625694135509624
R060002,9009748,12.650505179900952
R060002,9009781,12.62211999442308
R060002,9012853,12.617457212212708
R060002,2105059,12.668718743086451
R060002,1534337,12.663543601997326
R050389,1011201,6.093022977395119
R050389,9000012,6.018406976864567
R050389,9007587,5.8119240768696505
R050389,9007609,6.092622829732432
R050389,9008062,5.825126372346393
R050389,9009747,6.095782938350945
R050389,9009748,5.858854664394151
R050389,9009781,6.093022977395119
R050389,9012853,6.089849981389458
R050389,2105059,5.9757198867085926
R050389,1534337,5.973752319738949
R040056,9008235,12.610892451613651
R050261,9008235,5.897238060370105
R040034,5000036,3.195032465410285
R040034,9000098,3.188502605535432
R040034,2104746,3.1925914041940042
R040034,2104757,3.1925871859072474
R040034,9014186,3.239005122580892
R040034,9014204,3.2594401258724566
R040034,9014237,3.2211605309602698
R040034,9014367,3.2612429862771926
R040034,9014728,3.2152462987084762
R040034,9014761,3.221757117676879
R040034,9014944,3.2316531455694766
R040034,9015056,3.2613640924685843
R040034,9015075,3.226415751670566
R040034,9015167,3.229286919874411
R040034,9015260,3.229215503285108
R040034,9015324,3.194163740849579
R040034,9015534,3.205068552728937
R040034,9015555,3.2529928160028625
R040034,9015604,3.234913748139985
R040034,9015606,3.2574618928593355
R040034,9015650,3.228830932114546
R040034,9015685,3.262795634588216
R040034,9015828,3.2289471414609308
R040034,9015885,3.257764101927856
R040034,9015962,3.2581725268409465
R040034,9015997,3.253314116097533
R040034,9016082,3.208535012250701
R040034,9016154,3.257619997290517
R040034,9016410,3.2342445290230244
R040034,9016476,3.2320003706592333
R040034,9016491,3.2177942099716312
R040034,9016499,3.256328321511316
R040034,9016562,3.2528915873787536
R040034,9016599,3.220923865699741
R040034,9016640,2.841865499332055
R040034,9016709,3.260138891156253
R040034,1548824,3.204923517905095
R050262,5000036,6.020732380717743
R050262,9000098,6.011027642917288
R050262,2104746,6.013334156808455
R050262,2104757,6.013336987621112
R050262,9014186,6.066609118668623
R050262,9014204,6.078091800054243
R050262,9014237,6.060417644164772
R050262,9014367,6.081977605613826
R050262,9014728,6.052413279474832
R050262,9014761,6.059804291983863
R050262,9014944,6.060098435090379
R050262,9015056,6.079200697506379
R050262,9015075,6.058379608880072
R050262,9015167,6.066998324638082
R050262,9015260,6.065108932628475
R050262,9015324,5.974588254141575
R050262,9015534,6.043719696446313
R050262,9015555,6.074642021685158
R050262,9015604,6.064943321287641
R050262,9015606,6.075908402872447
R050262,9015650,6.063534934687162
R050262,9015685,6.077581850990906
R050262,9015828,6.0640595123328085
R050262,9015885,6.082342013687171
R050262,9015962,6.076470110099925
R050262,9015997,6.073952178390263
R050262,9016082,6.038504448589219
R050262,9016154,6.080359794391862
R050262,9016410,6.067782801480588
R050262,9016476,6.064930697447843
R050262,9016491,6.054091086835295
R050262,9016499,6.071810750683664
R050262,9016562,6.075275898456829
R050262,9016599,6.0596354970166235
R050262,9016640,5.845639262810739
R050262,9016709,6.083730725433745
R050262,1548824,6.0436541237436465
R050349,5000036,7.102145604561935
R050349,9000098,7.087248454473623
R050349,2104746,7.0914615678362045
R050349,2104757,7.091458195267261
R050349,9014186,7.287425114789606
R050349,9014204,7.3026546046308045
R050349,9014237,7.275628229076038
R050349,9014367,7.299672615432645
R050349,9014728,7.289981091730281
R050349,9014761,7.288677716873015
R050349,9014944,7.285327576477568
R050349,9015056,7.2982500725782655
R050349,9015075,7.283407233989276
R050349,9015167,7.2863689859974885
R050349,9015260,7.288207968809492
R050349,9015324,7.266442518503997
R050349,9015534,7.212904855422222
R050349,9015555,7.291353394886119
R050349,9015604,7.287616365033757
R050349,9015606,7.296454421898822
R050349,9015650,7.289044445897376
R050349,9015685,7.293331947224629
R050349,9015828,7.28872767244774
R050349,9015885,7.297200060611315
R050349,9015962,7.300978786500135
R050349,9015997,7.291994203837164
R050349,9016082,7.27608269872058
R050349,9016154,7.301015703464046
R050349,9016410,7.290299601129622
R050349,9016476,7.287934227166649
R050349,9016491,7.285491062103615
R050349,9016499,7.294604624596185
R050349,9016562,7.294030808439869
R050349,9016599,7.2849786639845275
R050349,9016640,7.181199085054372
R050349,9016709,7.301750393090378
R050349,1548824,7.212878095244968
R050092,9009851,5.647552664058516
R050092,9009852,5.6460804144775025
R050145,2102763,3.076999306494981
R050145,9008565,3.0915921405147064
R050145,9008566,3.0915921405147064
R050145,9011056,3.2505005218670027
R050145,9011644,3.5949486601145497
R050145,9011645,3.601268315652669
R050145,9011646,3.53875641831308
R050145,9011656,3.43405998952204
R050145,9011998,3.086015152900061
R050145,9012724,3.189703475586868
R050145,9012918,3.2843574320859115
R050145,9012919,3.1791476898304913
R050145,9013102,3.0937397378376215
R050145,9013103,2.71672957173117
R050145,9013104,3.0089460481608388
R050145,9013105,3.101649182571237
R050145,9013106,3.1486241825935455
R050145,9013107,3.1715917572865644
R050145,9013108,3.219755869906268
R050145,2104737,3.0860153726975317
R050145,2104748,3.0860153726975317
R050145,4104917,3.0864344574856073
R050145,4507226,3.0674337843937165
R050145,1512541,3.255228828834797
R050145,1526655,3.2593463452432356
R050145,7248757,3.702926585003658
R070416,1100136,4.646883467421087
R070416,5000218,4.646883467421087
R070416,9008459,4.642076967386465
R070416,9011607,4.704796179468197
R070416,9011608,4.890458942504009
R070416,9012431,4.708055114664216
R070416,9012961,4.706733648313763
R070416,9013045,4.642076512794015
R070416,9013046,4.905403575811778
R070416,9013047,4.917347965455446
R070416,9013048,4.925363950161235
R070416,9013049,4.9263766599865955
R070416,9013050,4.929029416893181
R070416,9013051,4.927232812923401
R070416,9013052,4.928598321580391
R070416,9013053,4.926134102870822
R070416,1509145,4.905691367198114
R070416,1509146,4.785762859040897
R070416,1509194,4.930293699677302
R070416,1512487,4.929230178632323
R050629,9004255,4.031134021078216
R050593,1011203,4.99470647497944
R050593,1011231,5.110240405738271
R050593,9016286,5.018439199598897
R050593,2106188,4.9404840900137295
R040035,5910061,3.7809387218969164
R040035,9000099,3.386432774770843
R040051,5910061,4.1622389031222315
R040051,9000099,3.8875961119254976
R040141,2101556,3.4461736123704845
R040141,9003318,3.491802081912281
R040141,9003319,3.4920175804556743
R040141,9003320,3.515391264058225
R040141,9003321,3.5322667343443963
R040141,9003322,3.5481043549842335
R040141,9003323,3.5602267778268106
R040141,9003324,3.5663303113904257
R040141,9003325,3.567967386769086
R040141,9003326,3.5708738286730157
R040141,9003327,3.5719858342012007
R040141,9003328,3.5727230861319983
R040141,9003329,3.574625490371443
R040141,9003330,3.575202923892121
R040141,9003331,3.5765700792280137
R040141,9013320,3.414440404558372
R060354,2101556,3.0078175314473863
R060354,9003318,3.108943190553177
R060354,9003319,3.109186676405337
R060354,9003320,3.1707401793277388
R060354,9003321,3.2184115597473544
R060354,9003322,3.2510577598676464
R060354,9003323,3.2701043447578235
R060354,9003324,3.2803201483679896
R060354,9003325,3.2836110603920847
R060354,9003326,3.285981781210278
R060354,9003327,3.28573799457239
R060354,9003328,3.2877311618275002
R060354,9003329,3.2911605332779366
R060354,9003330,3.2915267953675618
R060354,9003331,3.290086350080699
R060354,9013320,2.939464104409189
R060355,2101556,2.570229229737491
R060355,9003318,2.6189123637689615
R060355,9003319,2.618988880601945
R060355,9003320,2.7232579827663117
R060355,9003321,2.8562738602908513
R060355,9003322,2.9658093130052214
R060355,9003323,3.017711234170041
R060355,9003324,3.0310718118356665
R060355,9003325,3.0357418807861736
R060355,9003326,3.042361621352056
R060355,9003327,3.0444737930940255
R060355,9003328,3.0466887940889387
R060355,9003329,3.0495000730914548
R060355,9003330,3.049198294350622
R060355,9003331,3.0492398173782287
R060355,9013320,2.5592686350513723
R060405,2101556,2.973462962980494
R060405,9003318,3.086987620632141
R060405,9003319,3.0871663239610214
R060405,9003320,3.153488517486626
R060405,9003321,3.2152996921190438
R060405,9003322,3.2725952224679
R060405,9003323,3.3063484004633437
R060405,9003324,3.318322078638922
R060405,9003325,3.323004288701771
R060405,9003326,3.326125387984812
R060405,9003327,3.3273291573333053
R060405,9003328,3.3289283392642757
R060405,9003329,3.331091995688769
R060405,9003330,3.3316530993416786
R060405,9003331,3.333065663912117
R060405,9013320,2.889924792934384
R060416,2101556,2.917947704530821
R060416,9003318,2.9686526225073013
R060416,9003319,2.9689349452020037
R060416,9003320,2.9887318506639624
R060416,9003321,3.0038239355692924
R060416,9003322,3.013608647287562
R060416,9003323,3.0234048223203343
R060416,9003324,3.027140501033966
R060416,9003325,3.028680766710245
R060416,9003326,3.0315791095603664
R060416,9003327,3.0334645798543187
R060416,9003328,3.0345787938156024
R060416,9003329,3.035193500153286
R060416,9003330,3.03792303193264
R060416,9003331,3.0372449988727754
R060416,9013320,2.8844201008747405
R060435,2101556,3.05355451850158
R060435,9003318,3.126923759937806
R060435,9003319,3.127119518038419
R060435,9003320,3.1584717323113987
R060435,9003321,3.1791772102058538
R060435,9003322,3.1979611475909224
R060435,9003323,3.2113343619873285
R060435,9003324,3.217622932530957
R060435,9003325,3.2191971186611075
R060435,9003326,3.222284735967139
R060435,9003327,3.2233195571712003
R060435,9003328,3.2246816542784678
R060435,9003329,3.2267513925802342
R060435,9003330,3.226531327005428
R060435,9003331,3.225960462315114
R060435,9013320,2.9996582393155573
R060436,2101556,3.492461809580004
R060436,9003318,3.51106022502954
R060436,9003319,3.5113974514818413
R060436,9003320,3.5201102470011993
R060436,9003321,3.523962250877416
R060436,9003322,3.5315806451009126
R060436,9003323,3.5333307607783784
R060436,9003324,3.537309012845816
R060436,9003325,3.5365855277153795
R060436,9003326,3.5397227464995287
R060436,9003327,3.5413694551726573
R060436,9003328,3.5406929087169616
R060436,9003329,3.5429816342389504
R060436,9003330,3.543246813339703
R060436,9003331,3.545186952706818
R060436,9013320,3.485238267598529
R050648,9004599,6.10496131567085
R040136,1011195,4.671946457890594
R040136,1011196,4.740454158955101
R040136,1100043,4.205422255537281
R040136,1100044,4.6531363331501945
R040136,1101050,4.205422255537281
R040136,1101051,4.6531363331501945
R040136,5000088,4.505762391128295
R040136,9000085,4.510967713903443
R040136,9000086,4.583650315260674
R040136,9000107,4.181550931942534
R040136,9008878,4.68462818028675
R040136,9011665,4.644173185709315
R040136,9013162,4.439388377539709
R040136,9013305,4.633801476190422
R040136,9013409,4.619806667270126
R040136,9013412,4.659067441696631
R040136,9013420,4.764773394211057
R040136,2310812,4.582136971883671
R040136,2310813,4.421200720496848
R040136,2310814,4.438909999612591
R040136,2310815,4.536169918091582
R040136,1538617,4.218489990861634
R040136,1539414,4.518599703953362
R050005,1011195,4.424964116279857
R050005,1011196,4.476194606310457
R050005,1100043,3.8911130434029606
R050005,1100044,4.394701332010396
R050005,1101050,3.8911130434029606
R050005,1101051,4.394701332010396
R050005,5000088,4.238461823146727
R050005,9000085,4.277550368216974
R050005,9000086,4.356325370989515
R050005,9000107,3.8986701209255394
R050005,9008878,4.434802131155889
R050005,9011665,4.39021609664849
R050005,9013162,4.230213147815822
R050005,9013305,4.375282020737062
R050005,9013409,4.377024892782721
R050005,9013412,4.405191829229859
R050005,9013420,4.512107786665608
R050005,2310812,4.325310832956794
R050005,2310813,4.1759603618025425
R050005,2310814,4.173846723478548
R050005,2310815,4.27863696372224
R050005,1538617,3.9739926487178256
R050005,1539414,4.24663080081337
R050140,1011195,3.8601962232828058
R050140,1011196,3.9448071026319496
R050140,1100043,3.327589466675711
R050140,1100044,3.864546331742627
R050140,1101050,3.327589466675711
R050140,1101051,3.864546331742627
R050140,5000088,3.635554570025485
R050140,9000085,3.7120842694814598
R050140,9000086,3.8153569199477846
R050140,9000107,3.188778812095665
R050140,9008878,3.922806271664898
R050140,9011665,3.8620491038264504
R050140,9013162,3.667006457725723
R050140,9013305,3.849969034797472
R050140,9013409,3.80530885698872
R050140,9013412,3.848571173378665
R050140,9013420,3.9533841859531726
R050140,2310812,3.8352010590956276
R050140,2310813,3.6933236528522957
R050140,2310814,3.6518858444414612
R050140,2310815,3.7928544401107716
R050140,1538617,3.382459455487032
R050140,1539414,3.6416019287713923
R050237,1011195,4.1708837502920995
R050237,1011196,4.257680178723749
R050237,1100043,3.728119795202333
R050237,1100044,4.141589216791682
R050237,1101050,3.728119795202333
R050237,1101051,4.141589216791682
R050237,5000088,3.976616948868608
R050237,9000085,3.952877055424201
R050237,9000086,4.07703515043167
R050237,9000107,3.599377809884471
R050237,9008878,4.206167982753721
R050237,9011665,4.154836188908026
R050237,9013162,3.911560440060679
R050237,9013305,4.122832663462154
R050237,9013409,4.098066724703209
R050237,9013412,4.170784869476291
R050237,9013420,4.267445087648851
R050237,2310812,4.122485477831457
R050237,2310813,3.957175213439123
R050237,2310814,3.9566677923001476
R050237,2310815,4.076833405383588
R050237,1538617,3.650054308364574
R050237,1539414,3.984870437404363
R060005,1011195,4.15540919738584
R060005,1011196,4.077804236468165
R060005,1100043,3.6327949492007785
R060005,1100044,3.9784732476580054
R060005,1101050,3.6327949492007785
R060005,1101051,3.9784732476580054
R060005,5000088,3.8869014714308006
R060005,9000085,4.011489021737751
R060005,9000086,4.1161388777189964
R060005,9000107,3.632595637494184
R060005,9008878,4.199203262259906
R060005,9011665,4.136247260156493
R060005,9013162,4.069955857441832
R060005,9013305,3.945101542962671
R060005,9013409,4.135267075629029
R060005,9013412,4.002093253510415
R060005,9013420,4.178555574818229
R060005,2310812,3.8929969897576475
R060005,2310813,3.791279342827953
R060005,2310814,3.7154455245348457
R060005,2310815,3.846448868241007
R060005,1538617,3.7259292839612588
R060005,1539414,3.8895811204199835
R060636,1011195,3.7865788392874964
R060636,1011196,3.8840526926584906
R060636,1100043,3.314657412138519
R060636,1100044,3.79791194725956
R060636,1101050,3.314657412138519
R060636,1101051,3.79791194725956
R060636,5000088,3.568536209383452
R060636,9000085,3.6025333122639065
R060636,9000086,3.7179203473209603
R060636,9000107,3.171675986470213
R060636,9008878,3.8423010921703296
R060636,9011665,3.7831917711808445
R060636,9013162,3.542857829433769
R060636,9013305,3.7810885706241173
R060636,9013409,3.727270034685686
R060636,9013412,3.811895867568327
R060636,9013420,3.888316359625322
R060636,2310812,3.7774579517336195
R060636,2310813,3.6116604175983555
R060636,2310814,3.5864929255406466
R060636,2310815,3.7327745664348364
R060636,1538617,3.242202826641298
R060636,1539414,3.5745566669456394
R050184,1010129,4.4205696241329315
R050184,5000120,4.499495040272693
R050184,9001364,4.200566976834307
R050184,9001365,4.251898019711316
R050184,9001367,4.470744624274418
R050184,9001376,4.487441398980745
R050184,9001377,4.489133281008695
R050184,9002044,4.206901101132889
R050184,9002045,4.41896878805076
R050184,9002046,4.436212145172998
R050184,9002047,4.453284322128486
R050184,9002048,4.462431510884065
R050184,9002049,4.470497169372198
R050184,9002050,4.477867615833642
R050184,9002051,4.480713366388088
R050184,9002052,4.483223896973123
R050184,9002053,4.486139907242083
R050184,9002054,4.487857986990536
R050184,9002055,4.487585485741739
R050184,9002056,4.490595896560968
R050184,9002057,4.4906738580671695
R050184,9002058,4.4910115802989665
R050184,9002059,4.492880437606059
R050184,9002060,4.49173994554274
R050184,9002061,4.4915738263588265
R050184,9002062,4.491704627116487
R050184,9002063,4.491566040886066
R050184,9002064,4.491590000391917
R050184,9002065,4.492895553007409
R050184,9002066,4.491106828629246
R050184,9002067,4.490823713754403
R050184,9002068,4.487115181830817
R050184,9002069,4.4869027194137585
R050184,9002070,4.486620728838614
R050184,9002072,4.478613850207202
R050184,9002073,4.476609173728918
R050184,9002074,4.468473879276374
R050184,9002075,4.4643973777084165
R050184,9002076,4.449524658199538
R050184,9002077,4.434250111739534
R050184,9002078,4.3769000643789715
R050184,9002079,4.137770352113312
R050184,9002080,4.031489443174407
R050184,9002081,3.998496525011741
R050184,9002082,4.2071211510631725
R050184,9002083,4.118673657832076
R050184,9002084,4.421509471371797
R050184,9002085,4.460121159866271
R050184,9002086,4.46967148583395
R050184,9002087,4.478987325972891
R050184,9002088,4.485015437857001
R050184,9002089,4.489480146481293
R050184,9002090,4.4901220604634435
R050184,9002091,4.4938544648453025
R050184,9002092,4.493274672951991
R050184,9002093,4.4929681244620365
R050184,9002094,4.494904915522504
R050184,9002095,4.494952387297046
R050184,9002096,4.4941530935704845
R050184,9002097,4.1086923283944
R050184,9002098,4.109420517799313
R050184,9002099,4.227002153715632
R050184,9002100,4.3626744489176374
